"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL377041";"";"None";"386.54";"0";"3.83";"19";"CCCC(CC1(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)CCCC1)C(=O)O";"IC50";"'='";"1060.0";"nM";"5.97";"";"";"UO_0000065";"15.46";"0.29";"2.14";"8.58";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL211652";"";"None";"360.50";"0";"4.81";"35";"CCCCc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)c1";"IC50";"'='";"184.0";"nM";"6.74";"";"";"UO_0000065";"18.68";"0.35";"1.93";"8.49";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL35260";"";"None";"545.62";"1";"4.80";"6";"O=C(O)Cc1nnc(NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)CC(COc2ccccc2)C(=O)O)s1";"IC50";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"12.90";"0.25";"2.24";"5.07";"0";"CHEMBL752989";"In vitro inhibition of Neutral Endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129104";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL313419";"";"None";"448.46";"0";"2.75";"16";"CCCC[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"16.57";"0.33";"4.68";"5.47";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL329530";"";"None";"496.50";"0";"3.36";"21";"C[C@H](c1ccccc1)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"14.76";"0.29";"3.97";"5.39";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL92632";"";"None";"412.49";"0";"2.55";"32";"CC(C)[C@H](N[C@@H](C)C(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"735.0";"nM";"6.13";"";"";"UO_0000065";"14.87";"0.28";"3.58";"5.30";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL273489";"";"None";"493.46";"0";"3.22";"18b (diastereomer)";"O=P(O)(O)C(Cc1ccc2c(c1)OCO2)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"17.43";"0.34";"5.38";"6.04";"0";"CHEMBL754363";"Inhibition of neutral endopeptidase 24.11(NEP)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129909";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL212105";"";"None";"380.53";"0";"3.20";"48";"CCCC(CC1(C(=O)NC2CCCC(C(=O)N(C)C)C2)CCCC1)C(=O)O";"IC50";"'='";"297.0";"nM";"6.53";"";"";"UO_0000065";"17.15";"0.33";"3.33";"7.53";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL271718";"";"None";"569.57";"1";"2.74";"10";"O=C(O)[C@H](Cc1ccc2ccccc2c1)NC(=O)N(CCN1C(=O)c2cccc3cccc(c23)C1=O)C[C@H](O)C(=O)O";"IC50";"'='";"650.0";"nM";"6.19";"";"";"UO_0000065";"10.86";"0.20";"3.45";"3.76";"0";"CHEMBL930674";"Inhibition of NEP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL3703484";"";"None";"417.89";"0";"4.01";"30";"C[C@H](C[C@@H](Cc1ccc(-c2cccc(Cl)c2)cc1)NC(=O)CCC(=O)O)C(=O)O";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"22.79";"0.45";"5.51";"9.18";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL3676150";"";"None";"389.83";"0";"3.37";"13";"O=C(O)CCC(=O)N[C@@H](CC(=O)O)Cc1ccc(-c2cccc(Cl)c2)cc1";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"22.64";"0.45";"5.45";"8.51";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4518426";"";"None";"383.44";"0";"3.28";"17";"CCc1cccc(-c2ccc(C[C@H](CC(=O)O)NC(=O)CCC(=O)O)cc2)c1";"IC50";"'='";"5.4";"nM";"8.27";"";"";"UO_0000065";"21.56";"0.40";"4.99";"7.97";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL46081";"";"None";"369.42";"0";"3.11";"2";"O=C(O)CCC(=O)N[C@@H](CCC(=O)O)Cc1ccc(-c2ccccc2)cc1";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"16.94";"0.32";"3.15";"6.04";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4466321";"";"None";"380.40";"0";"2.59";"21";"N#Cc1cccc(-c2ccc(C[C@H](CC(=O)O)NC(=O)CCC(=O)O)cc2)c1";"IC50";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"21.45";"0.40";"5.57";"6.40";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4443138";"";"None";"417.89";"0";"4.01";"31";"CC(C[C@@H](Cc1ccc(-c2cccc(Cl)c2)cc1)NC(=O)CCC(=O)O)C(=O)O";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"21.77";"0.43";"5.09";"8.77";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL92949";"";"None";"397.37";"1";"1.03";"29";"CC(C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"20.25";"0.41";"7.02";"5.30";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL479579";"PHOSPHORAMIDON";"None";"543.51";"2";"0.23";"phosphoramidon";"CC(C)C[C@H](NP(=O)(O)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"13.84";"0.28";"7.29";"3.57";"1";"CHEMBL1045248";"Inhibition of human somatic NEP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156752";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL212377";"";"None";"365.50";"0";"3.88";"44";"CCCC(CC1(C(=O)Nc2nnc(CC3CC3)s2)CCCC1)C(=O)O";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"20.30";"0.41";"3.54";"8.05";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL149367";"";"None";"335.47";"0";"2.85";"40b";"O=C1N[C@@H](C(=O)O)Cc2ccccc2CCCCCC[C@@H]1CS";"IC50";"'='";"136.0";"nM";"6.87";"";"";"UO_0000065";"20.47";"0.41";"4.02";"10.34";"0";"CHEMBL752993";"Inhibition of neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130406";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL28215";"";"None";"637.67";"2";"3.44";"diastereomer ratio 2.9 : 1 (table)";"N=C(N)NCCC[C@@H](NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL99132";"";"None";"320.37";"0";"0.39";"4i";"O=C(CS)NC1CCc2cccc3c2N(C1=O)[C@H](C(=O)O)C3";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL752987";"Inhibition of neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128940";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL479579";"PHOSPHORAMIDON";"None";"543.51";"2";"0.23";"Phosphoramidon";"CC(C)C[C@H](NP(=O)(O)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.88";"0.26";"6.77";"3.32";"0";"CHEMBL754362";"Inhibitory activity against neutral endopeptidase (NEP) from human blood serum";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145855";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL329136";"";"None";"498.47";"1";"2.51";"6";"O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1ccccc1O)NCP(=O)(O)O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL3633451";"";"None";"693.76";"2";"-4.45";"7";"N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O";"IC50";"'='";"90000.0";"nM";"4.05";"";"";"UO_0000065";"5.83";"0.11";"8.50";"1.12";"0";"CHEMBL3637467";"Inhibition of human recombinant neutral endopeptidase using Ala-AMC as substrate after 20 to 40 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL1778529";"";"None";"443.50";"0";"2.61";"4c";"CCC[C@H](NC1(C(=O)N[C@@H](Cc2nc(-c3ccccc3)co2)C(=O)O)CCCC1)C(=O)O";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"18.39";"0.35";"5.54";"5.75";"0";"CHEMBL1780284";"Inhibition of neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777772";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL48534";"";"None";"412.51";"0";"2.47";"13 (Iso A)";"CC(S)(Cc1ccccc1)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O";"IC50";"'='";"865.0";"nM";"6.06";"";"";"UO_0000065";"14.70";"0.29";"3.59";"6.99";"0";"CHEMBL754359";"Inhibition of Neutral Endopeptidase (NEP)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152108";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL27110";"";"None";"594.65";"2";"5.23";"diastereomer ratio 14 : 1 (table)";"CC(C)CC(NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"9.08";"0.18";"0.17";"3.80";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL377037";"";"None";"373.49";"0";"3.08";"rac-21";"CCCC(CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O";"IC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"18.79";"0.35";"3.94";"8.10";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL289556";"OMAPATRILAT";"2.0";"408.55";"0";"1.94";"Omapatrilat";"O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1";"IC50";"'='";"0.1995";"nM";"9.70";"";"";"UO_0000065";"23.74";"0.49";"7.76";"11.19";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4453362";"";"None";"528.12";"2";"6.11";"10";"CCCCc1nc(Cl)c(CNC(=O)C(CS)C(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"2511.89";"nM";"5.60";"";"";"UO_0000065";"10.60";"0.21";"-0.51";"6.65";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4547120";"";"None";"533.74";"2";"6.48";"27";"CCCCc1nc(C2CC2)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"16.86";"0.32";"2.52";"10.69";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4588688";"";"None";"541.69";"2";"5.61";"34";"CCOc1nc(CC)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1F";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"14.40";"0.28";"2.19";"8.35";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL24919";"";"None";"594.65";"2";"5.23";"diastereomer ratio >50 : 1 (table)";"CCC(C)C(NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"9.96";"0.19";"0.69";"4.17";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL27868";"";"None";"609.62";"1";"3.45";"diastereomer ratio <1 : 50 (table)";"NC(=O)CCC(NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL214160";"";"None";"311.41";"0";"2.93";"40";"CCCC(CC1(C(=O)Nc2nncs2)CCCC1)C(=O)O";"IC50";"'='";"377.0";"nM";"6.42";"";"";"UO_0000065";"20.63";"0.42";"3.49";"6.97";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL213861";"";"None";"338.45";"0";"2.21";"20";"CCCC(CC1(C(=O)N[C@@H]2CC[C@H](C(N)=O)C2)CCCC1)C(=O)O";"IC50";"'='";"213.0";"nM";"6.67";"";"";"UO_0000065";"19.71";"0.38";"4.46";"6.09";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL431210";"";"None";"329.44";"0";"1.26";"BB-3497";"CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"13.06";"0.26";"3.04";"4.78";"0";"CHEMBL872840";"The compound was evaluated in vitro for the inhibition of Neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133973";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL256895";"";"None";"524.57";"1";"4.06";"7l";"O=C(O)[C@H](Cc1ccc2ccccc2c1)NC(=O)N(Cc1ccc2c(c1)Cc1ccccc1-2)C[C@H](O)C(=O)O";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"9.00";"0.17";"0.66";"3.71";"0";"CHEMBL930674";"Inhibition of NEP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL270576";"";"None";"368.39";"0";"0.50";"7d";"CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"22.32";"0.43";"7.72";"5.58";"0";"CHEMBL930674";"Inhibition of NEP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL409720";"";"None";"428.49";"0";"2.46";"7c";"CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.67";"0.35";"5.54";"6.29";"0";"CHEMBL930674";"Inhibition of NEP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
